x,y,z
-6.372105653710216,6.399674384766335,-7.292999674911697
-8.00374265371023,7.480851384766361,-7.067139674911702
-8.10644965371024,7.767212384766362,-7.015305674911687
-8.192814653710213,7.792656384766352,-7.130005674911686
-8.063557653710218,7.444832384766348,-7.1792766749116925
-8.034428653710233,8.028717384766338,-6.974152674911692
-8.112446653710219,8.10678938476633,-7.067307674911689
-8.103870653710214,8.108101384766341,-7.169068674911688
-8.169742653710225,7.825142384766334,-7.205200674911696
-8.059833653710212,7.492295384766347,-7.2628336749116915
-4.277515653710205,4.590218384766327,-5.991608674911688
-4.432850653710217,4.340813384766356,-5.385101674911696
-6.2483106537102175,9.306687384766343,-5.254547674911692
-6.359409653710214,9.12370338476634,-4.586487674911696
-2.558033653710204,4.521096384766338,-7.244415674911692
-6.499592653710223,6.946808384766339,-6.735748674911692
-6.506168653710217,6.751351384766334,-7.257614674911692
-6.60867765371024,7.063195384766343,-6.8284766749116965
-6.60155165371024,6.90607538476635,-7.228241674911686
-6.571964653710222,7.101914384766327,-7.606415674911702
-6.5303386537102135,7.016075384766339,-7.717240674911692
-6.561481653710198,7.71106038476634,-7.810074674911688
-6.5630236537102284,7.744851384766347,-7.621781674911686
-6.6565896537102125,8.371903384766341,-7.412552674911696
-6.582615653710217,8.386338384766358,-7.564331674911688
-6.5770766537102165,8.592080384766351,-7.008454674911691
-6.681065653710233,8.475823384766326,-6.982376674911691
-6.6575056537101975,8.24944338476632,-6.6318976749116825
-6.553791653710233,8.337799384766349,-6.514862674911695
-6.521763653710204,7.632416384766338,-6.456070674911686
-6.630421653710227,7.644783384766349,-6.605179674911683
-6.923160653710209,7.093613384766339,-6.881561674911696
-6.904987653710219,6.94842638476635,-7.209625674911692
-7.343143653710213,7.135720384766329,-6.929810674911691
-7.316837653710206,6.9972543847663315,-7.199738674911697
-7.241566653710219,7.0258413847663475,-7.463547674911696
-6.867512653710216,6.997429384766349,-7.509964674911697
-6.724171653710227,7.345597384766332,-7.418060674911686
-6.905155653710223,7.195824384766348,-7.383301674911691
-6.940037653710202,7.689827384766314,-7.2773596749116924
-6.680332653710204,7.716637384766329,-7.351380674911681
-7.268192653710213,7.213692384766315,-7.309189674911691
-7.301380653710207,7.67862738476634,-7.207794674911683
-7.346836653710209,8.150544384766329,-7.157501674911697
-6.9860116537102055,8.191086384766347,-7.222672674911692
-6.782200653710229,8.08152838476633,-7.2995916749116825
-6.971561653710222,8.432030384766332,-7.277573674911692
-6.98764465371023,8.414940384766341,-6.966828674911696
-7.397083653710222,8.365082384766339,-7.257721674911692
-7.3972056537101984,8.364487384766335,-6.972473674911695
-7.388142653710227,8.18124438476633,-6.7531746749116905
-6.9702196537102274,8.208321384766347,-6.6935276749116905
-6.9467966537102175,7.640702384766339,-6.687287674911687
-7.368488653710225,7.651039384766335,-6.759918674911686
-4.579441653710216,6.2361003847663525,-10.79223767491169
-4.763492653710227,6.672501384766349,-10.966965674911695
-5.350223653710241,7.428315384766332,-11.027146674911695
-5.34257965371024,7.517548384766343,-11.088532674911695
-5.235889653710227,7.416123384766362,-11.127533674911687
-5.304340653710209,7.3405003847663535,-11.03558467491169
-5.114017653710231,7.323067384766315,-11.125580674911687
-5.2077836537102185,7.300103384766345,-11.048798674911694
-4.014988653710228,4.899208384766325,-9.070038674911697
-5.3811076537101945,8.588639384766342,-10.582031674911693
-5.733051653710227,9.038582384766347,-9.343857674911687
-2.3841596537102263,5.145516384766324,-10.344132674911693
-5.3618966537102155,7.029999384766338,-10.881043674911695
-5.029224653710242,7.0091563847663485,-10.990158674911683
-5.388218653710238,7.327546384766317,-10.92373767491169
-5.2520796537102195,7.22987438476633,-10.941773674911687
-5.081928653710215,7.221383384766338,-11.0104376749117
-4.729725653710217,7.167527384766345,-11.14485267491169
-4.5918316537101935,7.378785384766327,-11.259781674911695
-4.925205653710217,7.296273384766347,-11.108917674911678
-4.788502653710237,7.452187384766344,-11.208634674911695
-4.518696653710217,7.631699384766357,-11.3325506749117
-4.413563653710224,7.9147723847663345,-11.360748674911694
-4.068928653710241,8.078972384766352,-11.588181674911695
-4.678043653710217,7.68631038476633,-11.280823674911687
-4.6319776537102175,7.923752384766308,-11.313309674911695
-4.362995653710227,8.189469384766339,-11.339859674911695
-4.453556653710205,8.417351384766329,-11.265412674911687
-4.6878856537102065,8.089455384766325,-11.294159674911695
-4.850925653710231,8.129570384766339,-11.237625674911698
-4.721149653710238,8.472245384766321,-11.167664674911695
-5.201832653710209,8.22825738476632,-11.076889674911698
-5.126209653710202,7.989846384766338,-11.157761674911695
-5.371189653710228,7.757691384766328,-11.066910674911695
-5.594868653710233,7.813523384766341,-10.989639674911695
-5.599369653710237,7.356064384766338,-10.902558674911687
-5.4432416537102135,7.5202563847663475,-10.977173674911695
-5.374500653710227,7.435967384766336,-10.913986674911698
-5.3076516537102325,7.31811638476634,-10.901795674911694
-5.355793653710217,7.442017384766352,-10.907852674911695
-5.293842653710226,7.330986384766329,-10.89576767491168
-5.179310653710229,7.2752383847663395,-10.93292367491169
-5.186283653710215,7.257782384766354,-10.940537674911695
-5.0286906537102265,7.287026384766357,-11.03088467491169
-5.028370653710239,7.3041543847663215,-11.020035674911695
-4.880253653710224,7.420716384766332,-11.121948674911687
-4.87506565371022,7.4073953847663425,-11.136536674911694
-4.7655836537102045,7.620476384766331,-11.221085674911695
-4.774204653710238,7.627831384766349,-11.203644674911688
-4.729221653710239,7.839699384766329,-11.251450674911695
-4.720722653710238,7.839646384766348,-11.2703106749117
-4.761219653710226,7.978302384766319,-11.269913674911695
-4.7647136537102135,7.970406384766336,-11.251435674911695
-4.879948653710226,7.996468384766327,-11.211670674911687
-4.8837326537102195,8.009377384766339,-11.228440674911695
-5.084934653710217,7.905686384766338,-11.154343674911688
-5.0743756537102165,7.89420438476634,-11.1401376749117
-5.260120653710214,7.732186384766347,-11.053482674911695
-5.276218653710215,7.73845738476632,-11.06466767491169
-5.368397653710229,7.578972384766352,-10.976395674911688
-5.349262653710223,7.578560384766347,-10.968155674911683
-5.367222653710239,7.4321373847663486,-10.961304674911688
-5.308140653710222,7.325257384766352,-10.949372674911688
-5.197849653710231,7.272171384766349,-10.985550674911694
-5.0509226537102245,7.300919384766352,-11.070618674911682
-4.906055653710221,7.415268384766335,-11.170395674911687
-4.801945653710231,7.618843384766332,-11.250427674911695
-4.756870653710234,7.826348384766329,-11.297272674911694
-4.789387653710215,7.952278384766345,-11.297592674911686
-4.900364653710209,7.97531238476634,-11.258866674911687
-5.090717653710226,7.874092384766349,-11.18888967491169
-5.273258653710212,7.714981384766357,-11.103958674911695
-5.360508653710223,7.564858384766349,-11.020539674911687
-3.2830396537102167,6.230263384766342,-12.5017246749117
-3.241535653710212,5.971878384766343,-12.338165674911695
-3.326374653710229,6.593964384766334,-12.687302674911695
-3.2182966537102207,6.525658384766352,-12.9704746749117
-3.1801496537102403,6.17408838476635,-12.827255674911685
-3.1450396537102097,5.9251793847663485,-12.693588674911695
-3.3927806537102025,6.9619533847663275,-12.819367674911687
-3.412693653710232,7.30207938476633,-12.899964674911699
-3.2868236537102384,6.884705384766328,-13.058396674911695
-3.02827865371024,5.532860384766361,-11.51712167491169
-3.2001076537102167,5.537026384766357,-11.199036674911694
-3.4751626537102265,7.723603384766336,-12.620011674911694
-3.7410016537102257,7.952195384766347,-12.0900886749117
-2.22046365371021,5.330712384766336,-11.406464674911687
-2.56859265371021,5.30942638476634,-11.512589674911695
-2.1514176537102223,5.358002384766333,-11.701111674911685
-3.0111586537102037,7.2864153847663395,-13.7133036749117
-2.967808653710204,7.21616438476633,-13.916641674911688
-3.0741926537102238,6.968460384766328,-13.945542674911694
-3.1144296537102414,7.01783838476635,-13.742951674911694
-3.0658306537102167,6.711426384766347,-13.821808674911695
-3.0944256537102413,6.74433238476632,-13.582871674911685
-3.0325966537102254,6.706322384766338,-14.00982767491169
-2.9503526537102207,6.577057384766357,-14.031082674911687
-2.9470716537102373,6.496865384766347,-13.925553674911695
-2.7728316537102096,6.705780384766335,-13.729111674911694
-2.8288616537102023,6.7341923847663425,-13.701798674911686
-2.755054653710241,6.806610384766338,-13.65762367491169
-2.710361653710219,6.748543384766317,-13.68481567491169
-2.6548966537102228,6.847542384766336,-13.731751674911694
-2.6469926537102264,6.787346384766347,-13.740723674911694
-2.7827496537102387,6.504860384766342,-13.911179674911681
-2.6331216537102278,6.591332384766357,-13.85405067491169
-2.7337686537102126,6.582581384766336,-13.972016674911686
-2.6377916537102326,6.626870384766328,-13.942246674911685
-2.5535936537102195,6.701630384766357,-13.963440674911695
-2.4884226537102254,6.704987384766348,-13.880936674911695
-2.4464766537102323,6.787026384766357,-14.013809674911686
-2.5416606537102218,6.769677384766339,-14.042557674911695
-2.5774426537102304,6.8432473847663475,-14.116837674911695
-2.4890946537102376,6.884690384766338,-14.134720674911687
-2.598392653710232,7.044739384766331,-14.125626674911699
-2.636341653710229,6.934655384766352,-14.123535674911695
-2.7129256537102258,6.987442384766325,-14.102234674911685
-2.740269653710227,7.14718738476634,-14.070801674911694
-2.8806196537102373,7.0721063847663475,-14.054932674911685
-2.8018686537102258,6.945221384766338,-14.092621674911685
-2.861484653710205,6.853867384766343,-14.096436674911685
-2.9641766537102203,6.903870384766318,-14.072769674911685
-2.9353226537102266,6.727135384766343,-14.119171674911685
-2.850223653710241,6.759163384766339,-14.11555567491169
-2.809376653710226,6.672608384766357,-14.111572674911685
-2.8688856537102185,6.580880384766343,-14.127289674911694
-2.8396806537102015,6.504006384766338,-14.030136674911688
-2.7808116537102148,6.605744384766346,-14.046051674911695
-2.75699265371021,6.646561384766348,-13.847473674911695
-2.667408653710204,6.683937384766349,-13.832749674911694
-2.5954026537102206,6.751206384766331,-13.848633674911694
-2.5974466537102305,6.812516384766347,-13.904312674911694
-2.6345566537102165,6.874237384766327,-13.9624036749117
-2.667515653710222,6.9424753847663405,-13.985733674911685
-2.7119336537102026,6.974404384766331,-13.990875674911695
-2.7835886537102206,6.926751384766357,-13.994476674911695
-2.843693653710215,6.8482903847663525,-13.988312674911695
-2.8534586537102022,6.787712384766332,-13.96426467491169
-2.8342786537102267,6.7336353847663295,-13.927628674911704
-2.8073316537102158,6.674858384766338,-13.883957674911684
-7.737202653710238,7.171212384766357,-7.1960306749116825
-7.702274653710233,7.198235384766349,-7.334015674911695
-7.769245653710223,7.287300384766348,-7.008072674911686
-7.679462653710214,7.7070773847663325,-7.128143674911684
-7.716190653710225,8.086525384766329,-7.092957674911686
-7.6561326537101975,7.3335123847663475,-7.214218674911691
-7.889988653710231,7.494713384766323,-7.1649636749116885
-7.976688653710209,7.74544638476635,-7.089966674911679
-7.923908653710225,7.9813313847663485,-7.0875406749116925
-7.8097276537102225,8.27960238476635,-7.010407674911692
-7.807545653710218,8.135285384766348,-6.864533674911684
-7.833988653710217,8.267685384766338,-7.1770486749116875
-7.793384653710217,7.706627384766335,-6.880661674911691
-6.611973653710217,7.223938384766337,-7.627060674911688
-6.589252653710227,7.7539073847663325,-7.554352674911697
-6.6567116537102144,7.2347723847663525,-7.589462674911688
-6.612995653710227,7.747681384766338,-7.523377674911697
-6.734150653710241,8.246117384766332,-7.427094674911686
-6.6917766537102175,8.272835384766324,-7.4587106749116865
-6.894016653710206,8.431107384766332,-7.3962106749116865
-6.996464653710217,8.40094038476633,-7.3534096749116875
-7.796909653710212,8.241280384766348,-7.217743674911686
-7.914478653710246,8.22802038476635,-7.223175674911702
-8.048969653710213,8.073349384766342,-7.1913306749116845
-8.103565653710218,8.10807138476633,-7.202530674911688
-8.154529653710236,7.907242384766327,-7.221451674911692
-8.124943653710213,7.8041693847663405,-7.215088674911697
-6.889133653710197,7.03661438476632,-7.572907674911692
-6.785770653710227,7.032830384766325,-7.620835674911689
-6.657780653710217,7.230011384766325,-7.508240674911693
-6.6073806537102175,7.7355353847663615,-7.4445966749116925
-6.734470653710227,8.225586384766352,-7.348389674911702
-7.0159646537102125,8.374550384766334,-7.2717136749116955
-7.377109653710202,8.327423384766348,-7.207398674911687
-7.7431076537102195,8.229393384766347,-7.148499674911692
-8.015369653710232,8.051255384766336,-7.119553674911697
-8.095356653710219,7.7639473847663405,-7.145081674911696
-7.980869653710227,7.454079384766345,-7.213135674911696
-7.669468653710236,7.20807738476634,-7.311539674911697
-7.274387653710202,7.057724384766343,-7.4123236749116925
-6.90854365371022,7.034523384766345,-7.487747674911686
-3.3165026537102253,7.5826043847663405,-12.931275674911687
-3.0776866537102148,6.132035384766341,-13.210098674911695
-3.0602916537102205,5.908379384766331,-13.098831674911695
-3.1025436537102102,6.4572603847663474,-13.304428674911687
-3.177723653710226,6.8070913847663475,-13.320618674911685
-2.8681076537102204,5.509606384766347,-11.803436674911694
-3.057911653710205,5.756028384766347,-12.084870674911684
-2.087757653710224,5.383179384766319,-11.97312967491169
-0.11381965371021965,6.965264384766325,7.185450325088304
0.03353434628979102,6.431221384766327,8.989161325088304
1.0799063462897784,5.423447384766346,8.351420325088313
1.0002703462897564,6.148598384766331,6.465075325088308
0.3694113462897661,5.920128384766341,10.967456325088317
1.3937643462897888,4.84273638476634,10.240298325088304
2.2050893462897747,3.2942743847663394,9.386439325088306
1.819240346289792,4.117447384766333,7.5485413250883076
1.9959523462897728,5.101364384766324,5.5212733250883055
2.054118346289801,4.480545384766336,12.142657325088315
3.0138813462897818,3.54167238476634,11.17205332508831
0.9137833462897796,5.332589384766318,13.133235325088306
1.4770613462897801,4.63112738476633,15.112628325088306
2.7057603462897823,4.055474384766338,13.983393325088315
3.723811346289797,3.386551384766335,12.8911463250883
2.993861346289794,3.2859273847663486,15.687533325088316
3.9353593462897902,2.7094733847663406,14.851397325088305
1.8692583462897865,3.778336384766359,16.531985325088307
2.0397143462897915,2.76387838476634,17.626811325088312
2.9747273462897863,2.2528083847663467,17.166621325088304
3.7717243462897616,1.6845103847663232,16.6712223250883
2.018733346289782,6.319184384766345,3.6900473250883015
1.0423693462897887,6.94384038476633,4.570449325088308
1.9340773462897864,7.028420384766347,1.9993123250883151
0.981486346289774,7.663514384766329,2.84641932508832
-0.13066565371020644,8.31174538476634,3.9787743250883096
-0.09259465371023268,7.621781384766332,5.543566325088309
0.5922193462897845,8.161980384766338,1.4721523250883024
-0.4563036537102328,8.946457384766344,2.406417325088313
1.536967346289792,7.356118384766344,0.8315573250883119
0.9572863462897948,7.430931384766325,-0.2009746749116914
0.02752234628976069,8.413681384766335,0.1819293250883085
-0.9381606537102236,9.347779384766344,0.7939143250883092
0.3253433462897917,7.381440384766332,-1.486084674911691
-0.5601236537102174,8.39332638476634,-1.2898716749116907
-0.2643326537102091,7.182221384766332,-2.907288674911697
-1.0961496537102384,8.281586384766335,-2.6899116749116985
-1.9043016537102169,9.157311384766329,-2.431793674911688
-1.4453776537102208,9.337563384766325,-0.8916326749116905
-0.9695326537102034,7.356568384766318,-3.9294446749116934
-1.5063676537102246,8.259468384766333,-3.764954674911692
-2.2415966537102285,9.048737384766351,-3.6080636749116906
2.2702593462897944,1.5095683847663397,5.278518325088314
2.3249463462897677,3.176735384766342,5.803454325088309
2.2401083462897797,2.419999384766349,7.035891325088311
2.07694534628978,0.7607503847663395,6.6985123250883065
2.4411883462897954,1.7611703847663307,8.28615832508832
2.6622273462897863,-0.15119061523365218,8.187091325088307
-1.3085676537102238,7.233704384766322,9.006770325088315
-1.037998653710229,6.64872838476634,11.351817325088312
-1.4450426537102141,7.815079384766335,7.003260325088309
-2.9273266537102387,8.276764384766349,6.521289325088308
-2.8431136537102284,7.599717384766332,8.759265325088311
-2.673038653710204,6.910424384766338,11.454142325088313
-1.9091996537102145,5.282753384766346,15.847781325088306
-0.12714065371021022,5.151192384766342,15.67296932508831
-0.6454816537102026,5.954705384766325,13.692561325088313
-2.405064653710223,6.14923938476633,13.88878132508831
-0.2825966537102253,3.2030033847663297,18.01488032508832
1.023494346289784,3.21384538476633,17.844058325088312
0.5210833462897888,4.237687384766328,16.936778325088312
-1.0556376537102032,4.2773213847663385,17.115725325088306
-1.4353836537102147,8.498482384766357,5.6872973250883065
-1.469639653710214,9.18518138476634,4.535842325088307
-2.993992653710233,9.668808384766347,4.684020325088311
-2.937931653710205,9.001274384766356,5.457263325088309
-1.7379806537102045,9.776619384766317,3.0261073250883186
-3.2142986537102267,10.174935384766341,3.3182213250883024
-2.0887646537102125,10.123909384766359,1.2839043250883186
-3.427860653710221,10.440758384766351,1.5638573250883103
-2.3705486537102267,10.07806438476632,-0.5646216749116917
-2.659138653710226,9.854676384766346,-2.2537396749117
-3.549168653710222,10.183747384766344,-2.1652686749116867
-3.463352653710226,10.387345384766343,-0.3749246749116963
-3.0302476537102163,9.669472384766348,-3.5175786749117037
-3.913731653710196,9.999268384766335,-3.4742436749116905
-0.7760206537102299,6.395081384766336,-4.042999674911698
-0.12157065371022925,6.309807384766338,-3.2654426749116823
0.07790734628976638,5.342987384766328,-3.3089306749116894
-0.9580276537102286,5.51972238476634,-4.143189674911696
1.30952034628978,0.13099738476634215,19.420062325088306
0.0449173462897825,-1.5526876152336513,19.311953325088307
0.5341603462897666,-1.82681961523366,19.158610325088308
1.9641373462897784,-0.3321526152336709,19.04326132508831
-1.5822646537102223,-2.886290615233662,19.03436532508831
-1.3182266537102194,-3.24841961523368,18.901812325088308
-0.9793896537102108,-3.718848615233643,18.753772325088306
0.9389753462897836,-2.3100726152336546,18.949710325088308
2.4805713462897816,-0.855849615233641,18.73218832508831
1.5541643462897987,-1.4111626152336534,7.943660325088303
1.064387346289795,-0.4308236152336384,6.421603325088313
0.06187034628975496,-2.4913936152336795,7.922091325088309
-0.3730516537102169,-1.3885566152336573,6.174891325088308
-0.5174906537102224,-0.7813486152336431,4.659331325088316
1.0519673462897785,0.1698843847663305,4.9682003250883024
-4.494373653710237,7.928910384766341,6.342540325088308
-4.466679653710242,7.298172384766352,8.60215332508831
-6.016987653710215,7.074341384766343,6.205836325088309
-6.0170946537102274,6.50328938476633,8.423251325088309
-5.995975653710227,5.783844384766326,11.093035325088305
-4.380253653710224,6.5873263847663495,11.335437325088305
-4.146000653710228,5.71843838476633,13.789927325088305
-5.781956653710222,4.833710384766332,13.534503325088306
-5.365543653710217,3.67251638476634,15.616099325088305
-3.671787653710204,4.692559384766348,15.82050632508831
1.3646803462897807,-2.8625786152336476,18.767627325088306
2.91172334628978,-1.3526146152336516,18.450526325088312
-0.5532426537102246,-4.328547615233679,18.637744325088306
0.10172634628976596,-5.1502756152336575,18.011569325088306
1.935649346289768,-3.564337615233658,18.449527325088308
3.3837543462897663,-2.089942615233671,18.131182325088307
-2.865299653710233,3.5105673847663432,17.28220632508831
-4.737385653710202,2.3200763847663377,17.206294325088304
-4.0814866537102255,1.0363623847663348,18.368121325088307
-2.086841653710234,2.3319863847663385,18.336070325088308
-4.662205653710215,9.147995384766343,4.589431325088313
-4.552128653710224,8.557579384766338,5.309294325088316
-6.366856653710196,8.080559384766326,4.338210325088299
-6.167393653710217,7.579293384766345,5.121917325088308
-4.959019653710226,9.99675838476634,1.5457903250883085
-4.846958653710214,9.664063384766331,3.2700183250883192
-6.521030653710209,9.085884384766356,1.3338003250883084
-6.5139356537102175,8.640480384766331,3.0215293250883093
-4.763081653710215,9.954285384766349,-2.1757366749116933
-4.851383653710212,10.037400384766332,-0.3883976749116869
-6.036259653710214,9.309983384766324,-2.3061376749116955
-6.300617653710227,9.24366038476634,-0.5628976749116958
-4.933201653710238,9.915551384766328,-3.4592446749116874
-5.9115646537102124,9.480858384766346,-3.5333416749116813
-0.8529706537102122,4.509743384766349,-3.653519674911692
-1.547764653710214,4.875359384766341,-4.2673656749117015
-1.9985856537102045,3.52957238476634,-3.4221506749116912
-2.341373653710217,4.346604384766348,-4.4035656749116905
2.837611346289794,4.738289384766342,5.0820613250883016
2.8854173462897776,5.6021733847663295,3.824858325088319
3.4758413462897906,4.052002384766347,4.784407325088306
3.580470346289779,4.798714384766324,3.820662325088312
3.48984834628978,5.25627238476633,2.52220032508831
2.794215346289789,6.194542384766347,2.2977893250883032
2.5071063462897776,6.462143384766335,1.0930473250883104
3.3330343462897822,5.529145384766334,1.2719563250883077
2.9383803462897795,5.627922384766347,0.07961932508831637
2.0005143462897936,6.508660384766357,-0.0037846749116852148
1.250941346289796,6.437928384766336,-1.2070776749117016
2.1344563462897845,5.563187384766362,-1.0453046749116908
1.2945513462897649,5.440018384766344,-1.9968266749116883
0.5855973462897629,6.275978384766344,-2.2090006749116924
0.3314623462897721,6.048615384766317,-2.7021946749116945
0.7923843462897828,5.363808384766339,-2.669129674911688
0.9633443462897872,4.2658083847663315,-3.396530674911688
0.11730534628977195,3.7394723847663367,-3.5669106749116963
1.774531346289777,3.3551183847663366,-3.715576674911688
1.1011313462897654,2.897202384766328,-3.7676706749116846
0.5654553462897667,2.406365384766328,-3.584976674911701
-0.5681196537102373,3.1117563847663483,-3.445007674911693
-0.6906626537102163,2.5460213847663304,-2.9599006749116974
-1.4818616537102225,2.501351384766334,-2.465286674911692
0.3992263462897832,1.9754113847663424,-3.1216896749116927
0.4436753462897656,1.5715563847663248,-2.4473886749116933
-0.524265653710227,1.979912384766348,-2.0945446749116847
-1.2076156537102172,1.838349384766328,-1.489350674911691
-0.3431286537102203,1.3515553847663495,-0.8316356749116913
-0.9562116537102092,1.0642473847663574,0.05091732508831015
0.5400953462897604,1.1621713847663386,-1.6313026749116908
0.6841543462897626,0.77145438476634,-0.7424786749116912
-0.15514065371023025,0.7457203847663401,0.545913325088307
-0.7404216537102393,0.30868638476635724,1.7266683250883117
0.03153534628977539,0.24731538476634896,1.75582832508832
-0.5728346537102134,-0.29882761523365176,3.1085963250882997
0.8716083462897899,0.4235543847663301,0.15028332508831
1.2504843462897846,0.3103183847663296,0.8852073250883166
0.4625963462897786,0.09952638476635656,2.666747325088309
1.3838303462897734,0.5456093847663475,3.1475513250882976
1.968837346289792,0.623749384766338,1.3007503250883057
2.8387713462897612,1.2041633847663284,1.5030963250883076
2.4561573462897783,1.3759393847663226,3.3697043250883105
3.340419346289785,2.38112738476633,3.504454325088304
3.0466413462897783,2.911766384766338,5.0303493250883085
3.672359346289785,1.8917013847663493,1.5984033250883132
4.258800346289764,2.543114384766337,1.4131153250883133
3.910960346289773,3.3108073847663486,3.3047173250883084
1.5675613462897964,4.527687384766349,-3.0048986749116864
2.140651346289779,4.649872384766347,-2.4009556749116854
2.902553346289768,3.8968053847663375,-3.0390326749116947
2.353816346289779,3.6873483847663486,-3.474381674911683
2.893184346289779,4.757492384766348,-1.5935526749116915
3.5521803462897807,4.769905384766329,-0.6446386749116932
3.9582013462897874,3.9316723847663297,-1.6565256749116912
3.4841573462897664,3.986649384766338,-2.4043586749116908
3.844691346289794,4.606552384766329,0.3835443250883088
3.9486803462897764,4.3079233847663465,1.4525593250883055
4.28646434628978,3.378632384766348,-0.07353267491169291
4.1845503462897895,3.706589384766344,-0.8816536749117034
4.042262346289778,3.914559384766335,2.5234523250883183
4.387416346289791,3.014725384766333,0.7736043250883142
2.7078963462897603,3.6560213847663436,5.477633325088314
4.635234346289785,1.7774593847663525,-0.12049967491169512
4.732570346289769,2.164482384766352,-0.5889286749116991
4.962947346289769,1.1680993847663466,-1.198380674911693
5.025065346289793,1.5084843847663478,-1.51812867491169
4.8989523462897635,1.8162393847663303,-1.9779826749116864
4.618831346289788,2.497391384766328,-1.218582674911687
4.494914346289779,2.8417443847663364,-1.8333446749116864
4.751796346289769,2.1639263847663384,-2.4702916749116923
4.512401346289772,2.45464438476634,-2.9763806749116815
4.272716346289787,3.110497384766344,-2.436371674911684
3.8641313462897706,3.2164463847663503,-3.0307626749116987
4.109538346289771,2.591645384766334,-3.477829674911689
3.627345346289779,2.5923243847663464,-3.891052674911692
3.3593093462897765,3.172196384766348,-3.5287946749116976
2.848308346289791,2.9899453847663398,-3.8426216749116833
3.149684346289792,2.474106384766337,-4.132889674911694
2.7083543462897666,2.2495963847663347,-4.2458506749116935
2.33840534628978,2.69587738476633,-3.9968426749116936
1.836711346289789,2.3159493847663484,-4.0162366749116964
2.335078346289766,1.9313513847663373,-4.272705674911691
2.083720346289756,1.5638433847663542,-4.155991674911689
1.4611923462897956,1.9075173847663187,-3.8545696749116867
1.3300893462897747,1.5280693847663471,-3.4656986749116925
2.0080823462897857,1.1914983847663585,-3.838516674911688
2.0566213462897642,0.8184133847663517,-3.3978736749116933
1.3555863462897726,1.1668783847663349,-2.9370426749116803
1.4500993462897789,0.8130503847663384,-2.355927674911697
2.17786734628978,0.4489833847663327,-2.912049674911703
2.3532063462897845,0.12007238476632764,-2.414917674911692
1.6021833462897774,0.487473384766357,-1.7363446749116918
1.8003653462897835,0.2108233847663392,-1.0921946749116778
2.5637623462897854,-0.13142361523365054,-1.940567674911691
2.879710346289773,-0.21991661523367512,-1.5559396749116952
2.139903346289792,0.11488438476634855,-0.5487836749116894
2.7160293462897798,0.33183338476634816,-0.2313546749116853
3.3711353462897904,-0.05992861523367665,-1.3280036749116988
3.9543263462897653,0.2777333847663499,-1.202789674911699
3.4156143462897885,0.7533273847663473,-0.06877267491168483
4.125865346289788,1.2711803847663496,0.010619325088313758
4.5455123462897875,0.7225353847663278,-1.12643567491169
5.164485346289768,0.8690493847663491,-1.7230076749116847
5.2119093462897785,1.1919183847663248,-1.9683086749116967
5.29842734628976,0.677513384766339,-2.0455636749116906
5.338405346289778,0.9955683847663296,-2.2720196749116934
5.205501346289784,1.2873393847663372,-2.6302956749116966
5.080150346289758,1.4872673847663371,-2.347199674911689
4.931285346289787,1.82505138476634,-2.7911076749116863
5.065471346289758,1.6081553847663486,-3.059784674911697
4.8446913462897925,1.8774723847663493,-3.5276646749116938
4.693919346289778,2.1126103847663487,-3.2691196749116926
4.296870346289769,2.257019384766348,-3.7505346749116923
4.4694013462897635,2.0147863847663494,-4.001404674911683
4.015956346289773,2.0347063847663382,-4.391571674911688
3.823207346289776,2.273819384766337,-4.14659167491169
3.3563803462897863,2.178391384766339,-4.368775674911685
3.560512346289773,1.951912384766328,-4.608963674911691
3.1507223462897582,1.7640083847663242,-4.705521674911696
2.9374503462897654,1.9780203847663491,-4.468445674911692
2.6075853462897847,1.679489384766324,-4.4972996749116865
2.8346213462897545,1.4682773847663384,-4.7335516749116975
2.635036346289766,1.1146323847663382,-4.628586674911687
2.3978073462897846,1.3241053847663409,-4.3912366749116964
2.3395193462897765,0.9528743847663428,-4.08647267491169
2.5748243462897618,0.7524723847663495,-4.326569674911681
2.6178543462897785,0.3937843847663487,-3.9098676749116814
2.3918563462897784,0.5788043847663289,-3.6642316749116897
2.514308346289784,0.2146763847663351,-3.2059336749116922
2.7279013462897588,0.05069038476634091,-3.4609996749116902
2.8961133462897983,-0.25134961523366783,-3.026673674911692
2.6913403462897847,-0.10433861523365097,-2.757202674911696
2.907542346289788,-0.34342161523366954,-2.363815674911692
3.1134603462897914,-0.4868616152336358,-2.653885674911692
3.421962346289792,-0.572722615233662,-2.36761567491169
3.2185773462897664,-0.4274666152336479,-2.056992674911683
3.680080346289792,-0.28152361523365604,-1.8682416749116868
3.8638413462897887,-0.4262616152336705,-2.192459674911685
4.382152346289779,-0.11900261523365785,-2.0874186749116923
4.222468346289779,0.03151738476634236,-1.7562726749116848
4.775950346289778,0.4486323847663378,-1.6801616749116874
4.9200093462897785,0.27743638476635724,-2.0111856749116868
5.423564346289783,0.390511384766338,-2.5169836749116854
5.44999234628979,0.7003563847663337,-2.7619786749117026
5.629878346289778,0.04774538476635115,-3.0729986749116875
5.6525223462897625,0.3423923847663488,-3.3409736749116945
5.52955234628978,0.6260073847663499,-3.725510674911689
5.318156346289771,0.9933093847663486,-3.131149674911697
5.18658034628978,1.2961513847663433,-3.540131674911692
5.410640346289789,0.9046943847663372,-4.114517674911681
